Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Marwael,https://www.crunchbase.com/organization/marwael,,"Cloud Computing, Cloud Data Services, Enterprise Resource Planning (ERP), IT Management, Software",https://www.marwael.fr,"Le Thillay, Ile-de-France, France","Marwael provides cloud services, remote workstations, servers, software development, and support services for various businesses.","1,381,281",,,,,,,,,,,,,European Union (EU),Active,2004-05-03,day,,1-10,,,,,,
MaxiComputer,https://www.crunchbase.com/organization/maxicomputer,"MaxiComputer is an IT company. They provide services including inventory, delimitation of need for action, identification of needs, implementation planning, servers, storage & network, cloud Services, M365, IP telephony, security, individual solutions. They provide services for the digitization of client companies and all associated processes. They can be reached by phone and email.","Cloud Data Services, Consulting, Information Technology, Network Security",https://www.maxicomputer.de,"Hamm, Nordrhein-Westfalen, Germany",MaxiComputer is an information technology and services company.,"1,381,923",,,,,,,,,,,,,European Union (EU),Active,2007-01-01,year,,11-50,,,,,,
Treml and Sturm Datentechnik,https://www.crunchbase.com/organization/treml-and-sturm-datentechnik,,"Cloud Data Services, Cyber Security, Software",https://treml-sturm.com/,"Offenbach, Hessen, Germany",Treml & Sturm Datentechnik is a hardware and software as well as data security company.,"1,382,165",,,,,,,,,,,,,European Union (EU),Active,1996-01-01,day,,11-50,,,,,,
Netandwork,https://www.crunchbase.com/organization/netandwork,,"Cloud Data Services, ISP, Telecommunications",http://www.netandwork.net,"Correggio, Emilia-Romagna, Italy","Netandwork is an internet service provider that offers web services, cloud, fiber optic, telecommunication, data, and network security.","1,382,299",,,,,,,,,,,,,European Union (EU),Active,1999-07-14,day,,1-10,,,,,,
Netica,https://www.crunchbase.com/organization/netica-1e3a,,"Cloud Data Services, Cloud Storage, Consulting, Data Center, Network Security",https://www.netica.it/,"Bassano Del Grappa, Veneto, Italy","Netica is an IT service company that offers network security, virtualization, backup, cloud, data center, email, monitoring, and storage.","1,382,671",,,,,,,,,,,,,European Union (EU),Active,2004-01-01,year,,11-50,,,,,,
ActiveWare,https://www.crunchbase.com/organization/activeware,"ActiveWare offers association between local and offshore partners, enjoying a unique business culture. Their structure is lightweight, flexible, and expandable, based on a simple concept. They offer design and graphic line services.","Cloud Data Services, Software",http://www.activeware.ch,"Préveranges, Centre, France",ActiveWare is a provider of software development services for interactive web and mobile logistics.,"1,385,505",,,,,,,,,,,,,European Union (EU),Active,2006-01-01,year,,1-10,,,,,,
IDSS,https://www.crunchbase.com/organization/idss,,"Cloud Data Services, IT Management, Telecommunications",http://www.idss.gr,"Kallithéa, Attiki, Greece","IDSS is an IT firm that delivers intelligent databases, cloud computing, IP telephony, management consulting and security services.","1,386,672",,,,,,,,,,,,,European Union (EU),Active,2005-01-01,day,,1-10,,,,,,
ITC IT Systems,https://www.crunchbase.com/organization/itc-it-systems,"ITC IT Systems provides services to hosting your applications, data storage, and synchronization, backups to the data center, content management systems, hardware sizing, operating system selection, resiliency, TCO (total cost of ownership), site networking, redundant or bundled internet connections, the combination of different transmission paths, VPN for field service and home office, removable media and tape libraries, cloud backup to the data center, backup to locally separate systems, server and storage hardware, critical applications and services, resources such as computing time or storage space, routers, switches, internet connections, sensors (humidity, temperature, motion, water, smoke).","Cloud Data Services, Information Technology, Network Security",https://www.itc-gmbh.de,"Bremen, Bremen, Germany",ITC IT Systems is an information technology and services company.,"1,390,683",,,,,,,,,,,,,European Union (EU),Active,1998-01-01,year,,11-50,,,,,,
levigo solutions,https://www.crunchbase.com/organization/levigo-solutions,,"Cloud Data Services, IT Infrastructure, Software",https://www.levigo.de,"Holzgerlingen, Baden-Wurttemberg, Germany","Levigo solutions expertise in IT infrastructure, IT security, cloud technology and software products.","1,394,232",,,,,,,,,,,,,European Union (EU),Active,1997-01-01,year,,11-50,,,,4857938,USD,4857938
Extend CRM,https://www.crunchbase.com/organization/extend-crm,,"Cloud Data Services, CRM, Software",http://www.extendcrm.co.uk/,"Doncaster, Doncaster, United Kingdom","Extend CRM provides innovative solutions for cloud backup, integration, office 365 and hosting services.","1,401,957",,,,,,,,,,,,,,Active,2009-01-01,year,,,,,,,,
Todo Informatica Plasencia,https://www.crunchbase.com/organization/todo-informatica-plasencia,"Todo Informatica Plasencia provides technical support, maintenance, cyber security, IT upgrades, hosting & cloud, and technological consulting. They analyze, search or create the most appropriate solution for the security of the customers' company. The customers can contact through email, and phone.","Cloud Data Services, Cyber Security, Information Technology, IT Infrastructure, Web Hosting",https://www.todoinformatica.es,"Plasencia, Extremadura, Spain",Todo Informatica Plasencia is a business IT consultancy.,"1,403,167",,,,,,,,,,,,,European Union (EU),Active,2005-01-01,year,,1-10,,,,,,
ITGUYS,https://www.crunchbase.com/organization/itguys,,"Cloud Data Services, Information Technology, Software",https://www.itguys.com,"London, England, United Kingdom","ITGUYS is an IT company that provides internet security, data security, and cloud services.","1,404,011",,,,,,,,,,,,,,Active,2005-01-01,year,,1-10,,,,,,
PCATWORK,https://www.crunchbase.com/organization/pcatwork,"PCATWORK provides the design being used now for server and client systems. Their programs and data are maintained within their company and secure from the outside environment. Computer architecture is the basis of commercial software. They help customers with the planning, implementation, and maintenance of their client and server architecture.","Architecture, Cloud Data Services, Security, Software, Web Design",https://www.pcatwork.ch,"Emmen, Luzern, Switzerland","PCATWORK provides IT services, web design, cloud solutions, and cloud services.","1,404,100",,,,,,,,,,,,,,Active,2006-01-01,year,,1-10,,,,,,
M Data,https://www.crunchbase.com/organization/m-data,,"Cloud Data Services, Enterprise Resource Planning (ERP), IT Infrastructure",http://www.mdata.dk,"Ballerup, Hovedstaden, Denmark","ECIT solutions offer services in hosting, outsourcing, and IT security market.","1,404,984",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2002-01-01,day,,11-50,,,,,,
Split Visions,https://www.crunchbase.com/organization/split-visions,,"Cloud Data Services, Hardware, Information Technology",https://splitvisions.se/,"Gävle, Gavleborgs Lan, Sweden",Split Visions specializes in offering brand-independent cloud services for companies and organizations to participate in digital meetings.,"1,404,672",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2009-01-01,year,,,,,,,,
Global Access,https://www.crunchbase.com/organization/global-access-9bc6,,"Cloud Data Services, IaaS, Software",http://www.global.de,"München, Bayern, Germany","Global Access is an IaaS firm that offers cloud enterprise software, cloud apps, cloud storage, and data synchronization services.","1,420,740",,,,,,,,,,,,,European Union (EU),Active,2002-01-01,day,,11-50,,,,,,
Rapidis,https://www.crunchbase.com/organization/rapidis,,"Cloud Data Services, Consulting, Software, Web Hosting",http://www.rapidis.com,"Søborg, Hovedstaden, Denmark",Rapidis develops and markets software products as well as provides solutions and consultancy services for transport and logistics.,"1,422,473",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2003-01-01,day,,11-50,,,,,,
QforIT,https://www.crunchbase.com/organization/qforit,"QforIT design, create, and operate smart interfaces that connect processes, people, things and data throughout every part of the enterprise. They excel at designing, integrating and migrating On-Premise, hybrid and cloud landscapes, primarily focusing on SAP, AWS, Azure and Google solution portfolios. They extend digital core suites with their own smart, reusable solutions, to improve monitoring capabilities and to apply data analytics and real-time support.","Cloud Data Services, Data Integration, Project Management",https://www.qforit.com/,"'s-hertogenbosch, Noord-Brabant, The Netherlands",QforIT is a recognized enterprise application and integration expertise partner for SAP.,"1,422,508",,,,,,,,,,,,,European Union (EU),Active,2007-01-01,year,,11-50,,,,,,
Timeflex,https://www.crunchbase.com/organization/timeflex-143f,,"Apps, Cloud Data Services, Database",http://www.timeflex.no,"Sandefjord, Vestfold, Norway","Timeflex is a time registration system that offers project registration, cloud solution, mobile stamping, apps and databases.","1,423,702",,,,,,,,,,,,,"Nordic Countries, Scandinavia",Active,2000-01-01,day,,1-10,,2,94,,,
Inform CPI,https://www.crunchbase.com/organization/inform-cpi,,"Cloud Data Services, Database, Information Technology",http://www.informcpi.com/,"London, England, United Kingdom",Inform CPI provides online and cloud based database services.,"1,424,694",,,,,,,,,,,,,,Active,1998-01-01,year,,51-100,,,,,,
Tangora Software,https://www.crunchbase.com/organization/tangora-software,,"Cloud Data Services, Software",http://www.tangora.dk,"Hørsholm, Hovedstaden, Denmark",Tangora Software develops and markets Content Management Systems products based on open standards.,"1,425,055",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1999-01-01,day,,11-50,,,,4397641,USD,4397641
Gabitasoft,https://www.crunchbase.com/organization/gabitasoft,,"Cloud Data Services, IT Infrastructure, IT Management, Web Hosting",https://gabitasoft.com,"Kapellen, Antwerpen, Belgium","Gabitasoft is an IT management firm that offers IT infrastructure, web hosting, and cloud services.","1,426,928",,,,,,,,,,,,,European Union (EU),Active,2006-04-12,day,,1-10,,,,,,
goolTracking,https://www.crunchbase.com/organization/gooltracking,,"Cloud Data Services, Enterprise Software, Information Technology",https://web.gooltracking.com,"Barcelona, Catalonia, Spain","goolTracking is a cloud-based communication, management, and analysis platform for enterprise data management.","1,432,592",,,,,,,,,,,,,European Union (EU),Active,1997-01-01,year,,11-50,,,,,,
Progtech,https://www.crunchbase.com/organization/progtech,,"Cloud Data Services, Data Center, Publishing, Software",http://www.progtech.net,"Buchbach, Thuringen, Germany","Progtech offers data solutions, cloud backup, offsite, and onsite disaster recovery along with publishing market research about storage.","1,433,028",,,,,,,,,,,,,European Union (EU),Active,1994-01-01,day,,1-10,,,,,,
Docutopics,https://www.crunchbase.com/organization/docutopics,,"Cloud Data Services, Information Technology, Professional Services",http://www.pcinederland.nl,"Lijnden, Noord-Holland, The Netherlands",PCI offer solutions in the field of document management and print management.,"1,436,292",,,,,,,,,,,,,European Union (EU),Active,2002-01-01,day,,101-250,,,,,,
IGM,https://www.crunchbase.com/organization/igm-eafa,,"Cloud Data Services, Information Technology, Web Development",https://igmdenia.es ,"Denia, Comunidad Valenciana, Spain","IGM provides computer consulting, training, web design, and technical support services.","1,440,080",,,,,,,,,,,,,European Union (EU),Active,2000-02-24,day,,1-10,,,,,,
