Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Winds CRM,https://www.crunchbase.com/organization/winds-crm,,"Cloud Computing, Information Technology, Software",http://www.windscrm.com,"Palakkad, Kerala, India",Winds CRM is a cloud based customer relationship management software.,"1,858,280",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-01-01,day,1,,Sumesh Menon,,,,,
Remote Software Solutions,https://www.crunchbase.com/organization/remote-software-solutions,,"Cloud Computing, Information Technology, Software",https://remotesoftwaresolutions.com,"Goa, Goa, India",Remote Software Solutions design and develop a broad range of IT and cloud computing solutions for organizations to solve complex issues.,"1,869,077",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2004-03-01,month,,11-50,,,,,,
Charis Software,https://www.crunchbase.com/organization/charis-software,,"Cloud Computing, Information Technology, Software, Web Development",https://www.charissoftware.in/,"Hyderabad, Andhra Pradesh, India",Charis Software is an IT company that offers functional and technical expertise for the businessess.,"1,880,614",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-12-18,day,,11-50,,,,,,
Invitty Tradez,https://www.crunchbase.com/organization/invitty-tradez,"Invitty Tradez provides information security to ensure the availability and security of their systems and network. It combines hardware and software technologies. Data protection protects information against illegal access, encrypting, authentication, text categorization, and modification throughout its existence. Cloud computing, computer equipment, digital software products, marketing, and advertising are areas of expertise.","Cloud Computing, Cyber Security, Information Technology, Network Security",https://invitty.com,"Chennai, Tamil Nadu, India",Invitty Tradez is an information technology and services company.,"1,883,661",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2013-01-01,year,,51-100,,,,,,
Spacebar Technologies,https://www.crunchbase.com/organization/spacebar-technologies,,"Cloud Computing, Digital Marketing, Enterprise Resource Planning (ERP), SEO, Web Design",https://spacebartechs.com/index.php,"Chennai, Tamil Nadu, India","Spacebar Technologies is a technology company that offers digital marketing, BPO, CRM, ERP, SEO, PPC, website development, and cloud.","1,890,772",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2017-01-01,year,,,,,,,,
Log-Us,https://www.crunchbase.com/organization/log-us-business-systems,,"Cloud Computing, Cyber Security, Developer APIs, IT Infrastructure",https://logusbs.com,"Bangalore, Karnataka, India","Log-Us is an IT company that specializes in infra availability, cyber security, application management, DevOps, and IT infrastructure.","1,890,893",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2002-01-01,year,,101-250,,,,,,
Topserv Web Solutions,https://www.crunchbase.com/organization/topserv-web-solutions,"Topserv Web Solutions is one of the leading and most promising Website Development Company in India, with more than 15 years of dedicated service in the Software field. With their highly qualified and devoted IT Professionals, Topserv Web Solutions have established a prestigious niche in Website Design & Development, Web Application Development, Creative Designing, Cloud Solutions, Mobile App Development, Digital Marketing and Search Engine Optimization and Social Media Promotions. ","Cloud Computing, Creative Agency, Digital Marketing, Mobile Apps, Search Engine, Software, Software Engineering, Web Design, Web Development",http://www.topservwebsoul.com/,"Kochi, Kerala, India",Website Development Company in Kochi,"1,896,406",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2016-10-01,month,,1-10,,,,,,
HPC Links,https://www.crunchbase.com/organization/hpc-links,,"Cloud Computing, Information Technology, Software",http://www.hpclinks.com,"New Delhi, Delhi, India","HPC Links is a provider of HPC, multi-core, and cloud computing systems, solutions and services.","1,911,050",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,,,,,,,
Eximtrack Soft Solutions,https://www.crunchbase.com/organization/eximtrack-soft-solutions,,"Cloud Computing, Digital Media, Information Technology, Software",http://www.eximtrack.com,"Hyderabad, Andhra Pradesh, India","Eximtrack Soft Solutions provides IT staffing, digital media, cloud computing, SAP, application and software development services.","1,919,590",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,,,,,,,
Inteliwaves Technologies,https://www.crunchbase.com/organization/inteliwaves-technologies,,"Cloud Computing, Cloud Management, Information Technology",https://inteliwaves.com,"Mumbai, Maharashtra, India","Inteliwaves Technologies is an IT firm that provides SAP, cloud computing, cloud optimization, and migration readiness assessments services.","1,927,997",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2015-01-01,year,,51-100,,,,,,
Aryav Security Consulting & Research,https://www.crunchbase.com/organization/aryav-security-consulting-research,"Aryav Security Consulting & Research secures the ROI needs emphasis on security. Technology and the requirement for organizations to both survive and develop have accelerated the growth of organizations across all sectors, sizes, and levels of complexity. Data centers, data, and business processes are some of the key asset categories that are being digitalized and virtualized. They aid in addressing additional, unavoidable issues of business and technology.","Cloud Computing, Consulting, Cyber Security, Information Technology",https://www.aryavconsulting.com,"Mumbai, Maharashtra, India",Aryav Security Consulting & Research is a cyber security consulting company.,"1,939,024",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2017-01-01,year,,51-100,,,,,,
Navikarana IT Solutions,https://www.crunchbase.com/organization/navikarana-it-solutions,,"Cloud Computing, Information Technology, Mobile Apps, Professional Services, Software, Web Development",https://navikaranait.com,"Hyderabad, Andhra Pradesh, India",Navikarana IT Solutions provides quality Mobile and Web Software Development solutions in the competitive global marketplace.,"1,947,599",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2017-01-01,year,,1-10,,,,,,
Comprehend,https://www.crunchbase.com/organization/comprehend-it-solutions,,"Apps, Big Data, Cloud Computing, Consulting, Mobile Apps",https://comprehendits.com,"Coimbatore, Tamil Nadu, India","Comprehend provides application development, migration, mobile apps, Big data, cloud computing, and consulting services.","1,959,404",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,11-50,,,,,,
Axcensa Technologies,https://www.crunchbase.com/organization/axcensa-technologies,,"Cloud Computing, Enterprise Resource Planning (ERP), Information Technology, Software",https://www.axcensa.com,"Chennai, Tamil Nadu, India","Axcensa Technologies provides ERP software, helpdesk and cloud support services.","1,961,879",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,,11-50,,,,,,
Attribo,https://www.crunchbase.com/organization/attribo,"Attribo Cloud Insights allows you to optimize costs and risks of your cloud investments. Our secure, flexible, cost effective & policy based automated approach offers total control over virtual resources deployed on Amazon AWS.  Attribo is now available as public beta and we welcome you to take it for a spin. Get your starter package access ticket , Get started now! http://www.attribo.com/signup.html","Cloud Computing, Security, Software, Virtualization",http://www.attribo.com,"Bangalore, Karnataka, India",Attribo Cloud Insights allows you to optimize costs and risks of your cloud investments.,"1,983,367",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2008-10-01,day,1,1-10,Vinod Shintre,,,,,
Sallira Technologies,https://www.crunchbase.com/organization/sallira-technologies,"Sallira Technologies provides software development and design services, as well as training and mentoring. Additionally, they offer different types of consulting services in addition to UX design and cloud engineering services, which include infrastructure management, software management, and cloud integration. Additionally, they provide responsive website design, iOS and android apps development, and enterprise and government digital solutions.","Cloud Computing, Cloud Infrastructure, Mobile Apps, Software, Web Design",http://sallira.com,"Bengaluru, Karnataka, India",Sallira Technologies is a digital solution provider company.,"2,008,428",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2016-01-01,year,,11-50,,,,,,
Appiarise,https://www.crunchbase.com/organization/appiarise,,"Apps, Cloud Computing, Consulting",https://www.appiarise.com/Home,"Hyderabad, Andhra Pradesh, India","Appiarise provides IT solutions such as cloud consulting, enterprise DApps, app assessments, and API services to various businesses.","2,013,405",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2019-01-01,year,,1-10,,,,,,
Everex Infotech,https://www.crunchbase.com/organization/everex-infotech,,"Cloud Computing, Graphic Design, Software",https://www.everexinfotech.com/,"Mumbai, Maharashtra, India",Everex Infotech provides hardware and networking solutions.,"2,024,537",,,,,,,,,,,,,Asia-Pacific (APAC),Active,1996-01-01,year,,251-500,,,,,,
GPURDP,https://www.crunchbase.com/organization/gpurdp,,Cloud Computing,https://gpurdp.com,"Muzaffarpur, Bihar, India",Transforming your GPU Requirements into Reality.,"2,052,056",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2020-09-07,day,1,1-10,Saurabh Suman,,,,,
techosys,https://www.crunchbase.com/organization/techosys,,"Cloud Computing, Customer Service, Internet, IT Infrastructure",https://www.techosys.com,"Chennai, Tamil Nadu, India",Techosys provides a Cloud Transformation service that helps to migrate customers' IT Infrastructure to the cloud with ease.,"2,057,434",,,,,,,,,,,,,Asia-Pacific (APAC),Active,,,,1-10,,,,,,
Alkhwarizm,https://www.crunchbase.com/organization/alkhwarizm,"Alkhwarizm Technologies Private Limited  is a leading I.T services providing firm that offers world-class quality solutions in web designing, web development, web application, Software development, website branding,  mobile app development , online marketing, and offshore outsourcing.","Cloud Computing, Computer, Mobile",http://www.alkhwarizm.com/,"Hyderabad, Andhra Pradesh, India",Alkhwarizm Technologies Private Limited  is a leading I.T services.,"2,085,407",,,,,,,,,,,,,Asia-Pacific (APAC),Active,2014-01-01,year,1,1-10,Anju Gupta,,,,,
Olah-Viq Software Solutions,https://www.crunchbase.com/organization/olah-viq-software-solutions,Olah-Viq is a software development firm providing custom software applications. Olah-Viq Software Solutions (I) Pvt. Ltd. was started to provide IT/IT Engineering consultancy services to the worldwide markets. Olah-Viq gathered relevant experience and expertise through various consultancy assignments & merger operations with various companies in INDIA in the IT Sector. Olah-Viq is assisted by a team of exceptionally creative & competent resourced mix who involve in developing custom IT applications built with strong industry experience to address specific industry segments. Olah-Viq has been predominantly serving customers who has a need for a custom niche application for their business needs and that has been our hallmark of success.,"Cloud Computing, Software, Web Development",http://www.olahviq.com,"Chennai, Tamil Nadu, India",Olah-Viq is a software development firm providing custom software applications.,"2,113,882",,,,,,,,,,,,,Asia-Pacific (APAC),Closed,2010-07-02,day,,11-50,,,,,,
